,price,bedrooms,sqft_living,grade
6862,685000,6,2770,8
6863,461000,4,1260,7
6864,615000,3,2300,8
6865,550000,2,1070,7
6866,1060000,4,3850,11
6867,685000,3,2320,8
6868,1555000,5,2870,8
6869,312000,4,1830,7
6870,507500,3,1990,8
6871,217000,3,1110,7
6872,439000,3,1830,7
6873,620000,6,3600,8
6874,915000,4,3210,10
6875,425000,4,1490,7
6876,435000,2,990,7
6877,305000,3,1646,7
6878,276000,2,720,6
6879,327500,3,2310,8
6880,810000,3,2670,9
6881,715000,3,3060,10
6882,272000,3,1380,7
6883,266000,2,700,6
6884,543000,3,1710,7
6885,400000,3,1450,8
6886,509500,5,2060,7
6887,495000,3,2380,8
6888,424950,4,2760,7
6889,230000,3,940,7
6890,235000,4,1760,7
6891,763000,3,1360,6
6892,350000,3,2010,7
6893,900000,3,2160,8
6894,250000,3,930,6
6895,225000,3,1020,7
6896,255000,2,1360,8
6897,161700,4,1720,7
6898,336000,3,1790,7
6899,410500,3,1150,7
6900,502700,4,2710,8
6901,505000,3,2400,7
6902,250000,3,1660,7
6903,570000,3,1660,7
6904,349900,4,2290,8
6905,465000,3,2870,10
6906,625000,4,4240,10
6907,655000,3,1800,7
6908,469000,4,2960,8
6909,355000,3,1980,8
6910,596000,3,1730,8
6911,790000,4,3020,9
6912,885000,4,4470,10
6913,1030000,4,2830,9
6914,710000,4,2120,8
6915,428040,3,2150,8
6916,1370000,5,3510,8
6917,546000,2,970,7
6918,540000,4,1360,7
6919,435000,3,1470,7
6920,540000,4,3040,8
6921,284000,2,860,7
6922,208000,2,820,5
6923,315000,3,1900,7
6924,417500,2,1330,6
6925,345000,3,1240,7
6926,375000,3,1330,8
6927,389800,3,1880,7
6928,475000,3,1890,8
6929,569000,4,2250,8
6930,985000,5,4650,10
6931,532000,3,1830,8
6932,280000,2,720,6
6933,435000,4,1960,7
6934,223000,3,1220,6
6935,390000,2,1800,7
6936,315000,3,1340,7
6937,612000,3,1740,7
6938,591000,3,1680,7
6939,800000,4,3220,8
6940,225000,3,1610,8
6941,589900,2,3160,7
6942,565000,4,2520,8
6943,650000,3,2120,7
6944,499000,3,2090,8
6945,280000,3,1330,5
6946,649950,3,2420,8
6947,420000,3,1510,7
6948,319990,4,2120,7
6949,265000,3,1850,7
6950,482000,3,2300,7
6951,452000,3,2600,8
6952,1488000,4,5180,12
6953,375000,2,1810,7
6954,588000,5,2190,7
6955,635000,4,2500,9
6956,280500,4,1890,8
6957,210500,2,2040,6
6958,196500,3,1310,7
6959,1395000,5,4010,9
6960,475000,3,1780,7
6961,550000,3,1980,8
6962,1580000,3,3690,11
6963,240000,3,1540,7
6964,272000,3,1130,6
6965,408506,3,2480,8
6966,640000,3,2580,9
6967,316000,4,2010,8
6968,299000,4,2320,7
6969,447500,2,1180,7
6970,736500,4,3180,9
6971,665000,4,2970,8
6972,707000,5,3050,8
6973,215000,4,1630,7
6974,275000,3,1620,7
6975,648000,4,2170,8
6976,415000,4,2150,8
6977,690000,3,1770,8
6978,320000,4,2110,7
6979,750000,3,1590,8
6980,355000,3,1370,8
6981,246000,3,1390,7
6982,1155000,3,1640,8
6983,744000,3,2670,8
6984,1210000,3,5400,11
6985,217000,3,1690,7
6986,583000,3,2600,8
6987,515000,2,1400,7
6988,594000,4,2140,8
6989,303100,3,1640,8
6990,430000,3,1720,7
6991,708000,5,3060,8
6992,221000,3,1150,7
6993,325000,3,2000,8
6994,1295650,0,4810,12
6995,385000,3,1560,6
6996,359500,3,2070,8
6997,433000,3,1920,7
6998,525000,2,1000,7
6999,356200,3,1690,7
7000,595000,4,3090,7
7001,560000,4,1790,7
7002,2175000,4,4750,11
7003,513000,4,2090,7
7004,365000,2,680,5
7005,368000,4,2100,7
7006,870000,4,2840,8
7007,225000,3,1470,7
7008,1387000,4,4490,11
7009,177000,3,1150,7
7010,465000,3,1460,7
7011,750000,4,3150,8
7012,149000,3,1090,6
7013,605000,3,2670,9
7014,725000,3,2110,7
7015,413900,4,1770,7
7016,199950,3,1510,6
7017,400000,1,530,6
7018,870000,3,2420,8
7019,292000,5,2490,7
7020,225000,3,990,7
7021,466750,4,1730,8
7022,330000,2,1440,8
7023,770000,7,3260,8
7024,802500,4,1950,8
7025,378800,5,2740,8
7026,795000,3,2940,10
7027,460000,3,1200,7
7028,567000,3,2070,8
7029,209950,3,1570,7
7030,415000,2,1050,7
7031,424500,4,1830,7
7032,261000,2,970,6
7033,365000,3,2200,8
7034,631000,4,1930,7
7035,3800000,5,7050,13
7036,584000,3,1790,8
7037,310000,3,1560,7
7038,717000,4,2780,10
7039,667000,3,1720,8
7040,190000,3,1640,6
7041,430000,3,1730,8
7042,213000,2,740,6
7043,475000,3,2280,8
7044,649000,2,2090,8
7045,715000,3,2550,9
7046,845000,4,3350,11
7047,390000,3,2770,7
7048,390000,4,2860,7
7049,328000,4,1990,8
7050,239999,3,1740,7
7051,225000,3,1460,7
7052,920000,3,3670,9
7053,940000,4,3270,10
7054,465000,3,1210,6
7055,241000,3,1770,7
7056,307550,4,1980,8
7057,490000,4,2650,8
7058,647000,4,3040,8
7059,780000,4,3640,10
7060,517500,3,1810,8
7061,295000,3,1380,7
7062,560000,4,1810,8
7063,319450,5,2250,7
7064,1500000,4,3860,9
7065,340000,4,2380,8
7066,249950,3,1370,6
7067,499950,3,1830,7
7068,1038000,4,1440,8
7069,750000,4,2510,9
7070,875000,4,3230,9
7071,678000,3,1670,8
7072,360000,2,780,6
7073,354900,3,1720,7
7074,632000,5,2260,8
7075,350000,3,1480,7
7076,990000,3,2550,8
7077,1650000,4,3920,11
7078,481000,4,2286,8
7079,485000,3,1500,7
7080,477000,3,1740,8
7081,560000,5,2880,8
7082,600000,6,2600,8
7083,622500,5,3320,8
7084,410000,2,1660,8
7085,318200,3,1990,7
7086,289000,3,1680,7
7087,263000,3,1570,7
7088,240000,3,1150,6
7089,281500,3,1270,7
7090,587206,3,1890,8
7091,482000,2,1350,7
7092,485000,3,1650,8
7093,309000,3,1450,7
7094,221000,3,1640,7
7095,700000,3,2030,9
7096,411500,5,2420,7
7097,285000,4,2770,8
7098,395000,4,1980,7
7099,237950,2,1460,7
7100,680000,3,1610,7
7101,199950,2,1010,6
7102,765000,4,2760,8
7103,515000,2,1060,7
7104,470000,3,1510,7
7105,330000,2,880,6
7106,284000,3,2150,8
7107,295000,3,1660,7
7108,555000,4,2160,8
7109,350000,3,1370,6
7110,240000,3,1460,7
7111,419900,3,1450,7
7112,528000,3,1560,7
7113,481000,4,2480,8
7114,304700,2,740,7
7115,715000,4,2927,10
7116,738950,4,2260,8
7117,215000,3,1240,7
7118,300000,6,2040,5
7119,346000,3,1270,6
7120,473000,4,4370,8
7121,500000,3,1700,7
7122,750000,2,1300,7
7123,519900,4,1820,8
7124,378500,2,880,7
7125,314500,3,1870,8
7126,499950,3,1350,7
7127,1735000,5,4870,10
7128,630000,3,2460,9
7129,360000,4,1720,7
7130,460000,2,2730,8
7131,361000,3,1100,6
7132,713400,3,1810,8
7133,445000,2,930,6
7134,305000,4,1590,7
7135,1430000,3,2710,9
7136,222000,3,1460,6
7137,510000,5,3400,8
7138,500000,5,2920,8
7139,605000,2,910,7
7140,393000,3,1320,8
7141,725000,4,2490,9
7142,320000,3,2220,7
7143,210000,4,1130,7
7144,419900,4,2750,9
7145,410000,4,2240,7
7146,721000,3,2680,8
7147,605000,2,1270,8
7148,738000,3,1520,7
7149,725000,6,2480,8
7150,255000,2,960,7
7151,303000,3,1340,8
7152,394950,3,1090,7
7153,530000,4,2240,7
7154,475000,4,3740,10
7155,250000,4,1800,7
7156,180000,3,780,6
7157,443500,2,1330,7
7158,390000,4,1900,8
7159,430000,4,1570,7
7160,460000,5,3100,8
7161,660000,3,2740,9
7162,515000,3,1570,8
7163,482500,3,1330,7
7164,305000,2,1140,7
7165,835000,4,1550,9
7166,237000,3,1290,7
7167,445000,2,1510,8
7168,710000,4,2720,7
7169,180000,3,840,5
7170,280017,3,1850,8
7171,436500,4,2290,8
7172,1255000,4,3200,9
7173,420000,3,1800,7
7174,205000,3,860,6
7175,570000,3,1980,7
7176,565000,4,2140,7
7177,287000,2,2410,7
7178,260000,4,1650,7
7179,470000,4,1650,7
7180,700000,3,2410,10
7181,249000,3,1520,8
7182,568000,3,2050,7
7183,500000,4,1720,7
7184,358000,5,2390,7
7185,225000,3,1680,8
7186,275500,3,1060,6
7187,495000,3,1860,8
7188,758800,5,1750,8
7189,280000,3,1480,7
7190,380500,3,1900,8
7191,3200000,7,6210,11
7192,260000,3,1440,7
7193,630000,4,1910,8
7194,875000,3,2010,7
7195,457500,3,960,6
7196,900000,2,1240,7
7197,235000,2,870,6
7198,410000,3,1400,8
7199,355000,3,1850,7
7200,1300000,4,4270,10
7201,467500,3,2260,7
7202,500000,4,2690,7
7203,995000,4,2780,10
7204,277000,3,1140,7
7205,630000,4,2900,7
7206,628000,5,2830,7
7207,655000,5,2560,8
7208,170000,2,1240,7
7209,352500,4,2100,8
7210,615000,4,3120,9
7211,165000,3,970,7
7212,243500,4,2300,7
7213,304000,2,950,7
7214,369000,3,2110,7
7215,779950,4,2990,9
7216,605000,4,2940,7
7217,292500,4,1860,8
7218,500007,2,1820,7
7219,449999,4,1950,8
7220,355000,4,1890,8
7221,258000,4,2710,7
7222,380000,4,2150,7
7223,650000,4,3720,9
7224,456500,4,2580,9
7225,259950,4,1540,7
7226,123000,2,1050,6
7227,520000,3,1210,8
7228,506000,4,2040,7
7229,425000,3,980,7
7230,438000,5,1990,7
7231,1490000,4,2420,9
7232,375000,4,1240,7
7233,337500,3,1530,7
7234,300000,4,2080,7
7235,627000,5,3570,7
7236,1400000,5,4230,10
7237,674725,4,2700,9
7238,325000,3,2200,7
7239,230000,5,1210,7
7240,485000,5,2140,7
7241,315000,4,2740,8
7242,560000,3,1370,8
7243,444000,4,2800,8
7244,325000,3,1060,7
7245,118125,2,790,6
7246,212000,2,790,6
7247,428900,4,2820,9
7248,510000,3,1850,7
7249,416000,3,1110,7
7250,950000,4,3230,9
7251,204000,3,1460,7
7252,7700000,6,12050,13
7253,878000,4,3480,11
7254,1045000,4,3560,9
7255,350000,2,840,6
7256,659500,3,1820,8
7257,395000,3,1630,7
7258,308950,4,1920,7
7259,410000,3,1750,7
7260,710000,4,2750,8
7261,175000,1,620,5
7262,508800,3,1720,8
7263,606400,3,1800,8
7264,245100,3,1300,7
7265,540000,3,1970,7
7266,415000,3,1740,7
7267,469500,4,1930,8
7268,195000,3,1190,7
7269,1615000,4,4250,12
7270,1450000,4,4360,12
7271,1200000,3,3420,10
7272,1065000,4,4260,10
7273,555500,2,920,7
7274,440000,3,1040,7
7275,485000,3,1260,7
7276,693000,3,2460,9
7277,295000,3,830,6
7278,700000,3,2060,8
7279,767500,2,2210,8
7280,800000,6,5480,10
7281,440000,3,1860,8
7282,600000,3,1350,7
7283,1160000,4,2790,10
7284,506000,2,1570,8
7285,474950,4,2030,9
7286,654000,3,2570,7
7287,710000,2,1210,7
7288,620000,4,1530,7
7289,390000,3,1510,7
7290,550000,3,1720,7
7291,353000,3,2190,7
7292,465000,4,3030,8
7293,279900,3,1410,7
7294,700000,2,1679,9
7295,395000,4,1980,7
7296,375000,4,1900,8
7297,547000,4,1720,7
7298,525000,5,2480,8
7299,285000,3,1210,7
7300,570000,2,1540,7
7301,409000,3,2740,9
7302,260000,4,1811,8
7303,348000,4,2720,8
7304,389000,4,1520,7
7305,445000,4,2160,7
7306,400000,3,1390,7
7307,302000,4,1740,7
7308,798000,3,2849,10
7309,335000,2,1440,7
7310,585000,4,3000,8
7311,2500000,4,3330,10
7312,555000,4,1720,7
7313,3100000,3,3920,11
7314,295000,3,1500,7
7315,265000,4,2050,7
7316,330000,4,1180,7
7317,286000,4,1600,6
7318,305000,3,1260,7
7319,970000,2,1290,6
7320,525000,4,2680,8
7321,355000,3,2370,7
7322,469950,5,2310,7
7323,435000,4,1450,7
7324,363500,4,2680,8
7325,595000,2,1030,7
7326,275000,3,1320,7
7327,295000,2,670,6
7328,345000,3,2670,9
7329,485000,3,2440,8
7330,1245000,5,3370,9
7331,340500,2,940,7
7332,280000,3,1100,6
7333,449888,3,2520,9
7334,483000,2,1400,7
7335,445500,3,1880,7
7336,379900,5,2800,7
7337,599950,4,2500,8
7338,215000,3,810,6
7339,263000,3,1720,7
7340,565000,4,2170,7
7341,950000,5,4530,9
7342,395000,4,1440,7
7343,1535000,4,2850,10
7344,922000,4,2620,8
7345,330000,3,1676,7
7346,1525000,4,5850,12
7347,323000,3,1910,8
7348,554000,2,1670,8
7349,500000,3,2050,8
7350,775000,5,3730,10
7351,340000,4,1800,7
7352,560000,4,2230,7
7353,304000,3,1670,8
7354,279900,3,1400,6
7355,315000,5,2110,7
7356,849000,4,2160,8
7357,325000,3,2420,8
7358,786000,4,3320,9
7359,384000,5,3220,9
7360,907000,3,1340,9
7361,700000,3,2490,9
7362,269500,3,1640,7
7363,269000,3,1420,7
7364,749950,4,3340,10
7365,325000,3,1580,7
7366,1150000,3,2170,10
7367,406000,3,1370,7
7368,650000,4,2840,10
7369,295000,3,1940,8
7370,375000,4,1757,7
7371,395000,2,980,6
7372,609000,6,2470,8
7373,510000,3,1610,7
7374,190000,3,1590,7
7375,250000,1,780,7
7376,295000,3,720,5
7377,740000,3,1630,8
7378,323000,3,1590,7
7379,713000,3,2310,10
7380,1070000,3,2320,8
7381,460000,3,1660,8
7382,880000,3,2070,8
7383,585000,4,2500,7
7384,249950,2,940,7
7385,450000,3,1990,10
7386,450000,3,2620,9
7387,1775000,4,3730,11
7388,350000,3,1600,8
7389,292500,3,2095,7
7390,879000,4,4230,10
7391,1184000,4,3200,8
7392,584999,4,2050,7
7393,366000,4,2020,7
7394,987500,4,3270,10
7395,300000,3,1320,7
7396,299000,2,1270,7
7397,560000,4,1980,8
7398,695000,3,2620,9
7399,360000,4,1750,7
7400,183500,3,1040,6
7401,311000,3,1900,7
7402,263000,3,1660,7
7403,269000,3,1530,7
7404,1600000,4,4280,11
7405,564000,4,2870,8
7406,425000,3,2540,9
7407,679000,4,2100,7
7408,410000,3,1740,7
7409,340000,4,2441,8
7410,360000,3,1810,7
7411,450000,3,2060,8
7412,552000,4,3160,7
7413,294000,4,2930,8
7414,663500,2,1310,7
7415,1975000,6,4800,10
7416,175409,4,1450,6
7417,459000,4,1900,7
7418,339950,3,1050,7
7419,393000,5,1610,6
7420,275500,2,720,6
7421,485000,3,1020,7
7422,250000,3,1250,7
7423,935100,4,3200,8
7424,245000,3,990,6
7425,670000,4,2850,9
7426,1393000,3,4240,10
7427,440000,4,2800,7
7428,1248000,2,2310,9
7429,203000,3,1490,7
7430,583000,4,1840,9
7431,575000,3,1740,7
7432,2575000,4,3280,11
7433,1600000,5,4050,10
7434,312500,4,2160,7
7435,455000,3,2720,8
7436,1310000,5,3650,9
7437,605000,4,1750,7
7438,325000,3,2450,7
7439,630000,3,1940,8
7440,928950,4,3280,9
7441,489950,3,2480,8
7442,550000,3,2120,8
7443,237000,3,1710,8
7444,390000,3,1690,7
7445,665000,3,2190,9
7446,277000,4,1960,7
7447,545000,3,1510,7
7448,615000,3,1490,10
7449,343000,3,2210,7
7450,597000,4,2340,9
7451,600000,3,940,6
7452,479000,3,1470,8
7453,292000,3,1650,7
7454,265000,3,1400,7
7455,623000,4,2710,9
7456,486000,4,2150,7
7457,520500,3,1900,7
7458,1300000,4,4380,11
7459,825000,4,2290,7
7460,259900,3,1690,7
7461,1170000,5,3090,9
7462,245000,2,1120,6
7463,830200,3,2680,8
7464,650000,4,2400,9
7465,305000,4,1610,7
7466,599000,5,3470,8
7467,272000,4,2070,8
7468,415000,3,2420,8
7469,319000,4,2380,8
7470,425000,4,2120,7
7471,297500,4,2190,8
7472,725000,4,2740,10
7473,325000,3,1830,8
7474,460000,3,1370,7
7475,396480,3,1000,7
7476,1025000,3,2050,8
7477,370000,3,1750,7
7478,260656,3,1620,6
7479,431000,3,1710,8
7480,320000,3,1060,7
7481,296500,3,2170,8
7482,679000,4,3080,7
7483,359000,3,1320,7
7484,330000,4,1920,7
7485,350000,4,2440,7
7486,242000,3,1640,7
7487,692500,3,2420,9
7488,441000,2,1190,7
7489,765000,4,2910,10
7490,375000,2,1010,7
7491,365000,3,2080,7
7492,580000,2,1990,6
7493,1605000,4,3920,10
7494,841000,4,3080,9
7495,515000,5,2670,7
7496,565000,5,4320,8
7497,365000,2,1200,7
7498,295000,3,1640,7
7499,406500,2,870,7
7500,614905,3,2410,8
7501,1398000,5,2640,7
7502,250000,2,990,7
7503,549000,5,1500,7
7504,397000,4,1790,7
7505,184000,3,1490,7
7506,2500000,4,3960,12
7507,499100,3,1620,7
7508,676101,4,2270,8
7509,290000,3,1150,6
7510,390000,4,2180,7
7511,465000,3,910,7
7512,470000,3,2770,8
7513,435000,3,940,6
7514,415000,3,2410,8
7515,450000,3,1010,7
7516,645000,3,2120,9
7517,231000,4,1530,7
7518,358000,3,1810,7
7519,330000,3,1040,6
7520,229950,2,1160,7
7521,403250,2,1430,7
7522,470000,3,2280,8
7523,239000,3,1200,7
7524,579000,4,2480,8
7525,380500,3,1270,8
7526,614285,5,2730,8
7527,376000,2,1340,8
7528,290000,3,1240,7
7529,487000,4,2400,8
7530,935000,4,1220,7
7531,255000,4,2163,7
7532,380000,2,1860,7
7533,450000,2,810,6
7534,622000,3,1950,8
7535,292500,3,1390,8
7536,1320000,4,2120,8
7537,410000,4,1510,7
7538,160000,3,1010,6
7539,809000,4,1840,8
7540,183750,5,1650,7
7541,411000,5,2860,8
7542,1050000,3,2650,9
7543,625000,2,1100,7
7544,305000,3,1646,7
7545,915000,4,5250,10
7546,317000,3,1390,7
7547,165000,2,780,6
7548,575000,2,1490,7
7549,219900,3,970,6
7550,1485000,4,3730,10
7551,300000,3,1090,7
7552,520000,3,1940,7
7553,310000,4,1780,8
7554,322500,3,1190,7
7555,320000,4,2000,7
7556,440000,3,1390,7
7557,578000,3,1500,7
7558,382000,2,1070,8
7559,535000,3,1720,8
7560,679000,4,3680,10
7561,258900,3,1400,7
7562,563000,3,1730,8
7563,562000,5,2795,8
7564,725000,4,2000,8
7565,236775,3,1830,8
7566,860000,4,3380,9
7567,270000,3,1500,7
7568,621000,4,1950,7
7569,527900,3,2490,8
7570,395000,4,1780,8
7571,320000,3,1110,7
7572,300000,4,2500,8
7573,320000,3,1480,7
7574,625000,3,2570,9
7575,505000,2,810,6
7576,300000,4,2700,8
7577,363000,4,2180,8
7578,1700000,4,4330,11
7579,1146800,4,4210,10
7580,680000,4,2880,8
7581,678940,5,2610,7
7582,299000,3,2010,7
7583,379900,4,1500,7
7584,205000,3,1290,7
7585,387500,4,1320,7
7586,256000,3,1290,6
7587,548000,4,2440,9
7588,163000,3,1290,7
7589,367500,2,1030,8
7590,390000,3,1640,6
7591,415000,4,1160,7
7592,449000,4,2230,8
7593,460000,5,1910,7
7594,395000,4,1980,7
7595,300000,3,1470,7
7596,345000,3,1520,7
7597,825000,3,1930,7
7598,539950,3,1330,8
7599,410000,4,1580,7
7600,245000,3,1370,7
7601,482000,4,3010,8
7602,270000,3,1390,7
7603,475000,3,1330,7
7604,445800,3,1320,7
7605,518000,4,2430,7
7606,785000,2,1260,6
7607,430000,3,1690,8
7608,715000,4,3420,8
7609,560000,3,2790,8
7610,449000,3,1270,7
7611,805000,4,2910,9
7612,296000,3,1560,7
7613,275000,2,770,7
7614,419950,3,1770,8
7615,285000,3,1100,7
7616,775000,3,2890,10
7617,288250,3,2110,7
7618,257000,2,1220,6
7619,377000,1,950,6
7620,550000,2,1420,7
7621,339000,3,1100,7
7622,481500,3,2140,7
7623,224500,3,1300,7
7624,260000,3,1790,7
7625,865000,2,1470,8
7626,730000,5,2500,8
7627,550000,2,980,7
7628,645000,3,2130,7
7629,250000,3,1360,7
7630,507200,3,1630,9
7631,380000,4,2500,8
7632,540000,4,2260,8
7633,738500,3,2300,8
7634,206000,3,1060,7
7635,265000,2,940,6
7636,190000,1,780,5
7637,339900,3,1200,7
7638,250000,6,2590,7
7639,416500,3,1100,7
7640,575000,4,2890,8
7641,385000,3,1230,7
7642,253000,3,1030,7
7643,460000,3,1140,7
7644,1445000,4,3200,9
7645,492000,2,950,7
7646,275000,4,1960,7
7647,542500,5,3010,8
7648,345000,2,1080,6
7649,575000,4,2730,8
7650,275000,5,2570,7
7651,510000,6,3300,8
7652,2538000,4,4350,10
7653,830000,3,3820,9
7654,640000,4,2260,9
7655,702000,4,3880,7
7656,960000,3,2010,9
7657,190000,3,950,7
7658,500000,3,1730,8
7659,529000,3,3070,9
7660,435000,3,1500,7
7661,670000,3,2160,8
7662,365000,3,1960,7
7663,1270000,5,3950,9
7664,465000,3,1100,6
7665,285000,3,1400,7
7666,219950,3,1020,6
7667,220000,3,1600,7
7668,1465000,6,4230,8
7669,1112750,5,3090,9
7670,694000,2,2320,8
7671,620000,3,2440,9
7672,415000,3,2020,6
7673,765000,3,3270,10
7674,864000,4,2260,8
7675,385000,5,2020,7
7676,725000,3,1000,7
7677,545000,4,2030,7
7678,299900,3,1730,9
7679,639500,3,2010,8
7680,345000,4,1540,7
7681,1125000,6,5330,11
7682,345000,2,960,6
7683,600000,3,1460,7
7684,355000,4,2160,7
7685,698000,3,2640,9
7686,566000,4,2170,8
7687,449950,3,1530,8
7688,404600,3,1570,8
7689,258000,3,1490,7
7690,415000,4,1960,7
7691,320000,4,2190,8
7692,295000,3,1690,7
7693,389000,5,2330,7
7694,299900,3,1470,7
7695,394000,3,2550,7
7696,762000,4,2130,7
7697,697000,4,3650,8
7698,485000,3,3340,9
7699,189900,2,800,6
7700,2150000,3,3470,11
7701,345000,3,1030,6
7702,376500,3,1630,7
7703,775000,3,2010,7
7704,450000,3,1360,6
7705,760000,4,2040,8
7706,569000,4,2830,8
7707,500000,3,2040,7
7708,592500,2,1340,8
7709,620000,4,2130,9
7710,1000000,5,3920,9
7711,815000,3,2415,9
7712,775000,5,3750,10
7713,340000,3,1010,7
7714,458000,2,990,6
7715,250000,2,1200,7
7716,151600,2,1060,6
7717,515000,4,3200,7
7718,216000,2,1810,6
7719,245000,3,1670,7
7720,645000,3,1850,8
7721,249900,3,1100,7
7722,410000,3,1660,7
7723,499000,6,2400,7
7724,790000,5,2900,8
7725,458000,1,2140,7
7726,925000,4,2670,8
7727,152000,3,1090,6
7728,402000,3,1970,8
7729,340000,2,1250,7
7730,1250000,4,4040,10
7731,775000,4,3220,10
7732,299800,2,1310,6
7733,340000,4,2060,7
7734,626000,3,1750,9
7735,324950,2,1150,7
7736,535500,3,2050,8
7737,817500,3,3230,10
7738,810000,4,4170,9
7739,565000,5,1940,6
7740,978000,3,2390,9
7741,530000,3,1440,8
7742,305000,4,2230,7
7743,345000,3,1210,8
7744,258000,2,750,7
7745,275000,4,1770,7
7746,310000,3,1020,7
7747,713250,3,2050,7
7748,500000,3,2000,8
7749,472000,3,2180,8
7750,250000,3,920,7
7751,725000,4,3440,9
7752,345000,3,1610,7
7753,460000,3,1870,7
7754,440150,2,1110,7
7755,390000,3,2200,7
7756,375000,2,790,6
7757,224950,3,1630,7
7758,480000,3,2100,7
7759,721000,4,2690,7
7760,174000,2,600,6
7761,170000,2,810,6
7762,658000,3,1660,7
7763,860000,3,1880,7
7764,407450,4,2310,7
7765,615000,4,2650,7
7766,920000,4,3130,9
7767,195000,2,860,6
7768,269950,3,990,7
7769,855000,4,4030,10
7770,620000,3,1780,8
7771,276000,2,1480,7
7772,329000,3,1140,6
7773,270000,3,1230,7
7774,440000,4,3080,9
7775,639000,4,1990,10
7776,403500,1,700,6
7777,585000,3,1700,9
7778,216000,2,860,6
7779,1150000,3,3160,11
7780,575000,3,2500,8
7781,430000,4,3000,9
7782,660000,2,1670,7
7783,338000,2,690,6
7784,400000,4,1240,7
7785,210000,2,900,6
7786,305000,4,2200,6
7787,365000,2,960,6
7788,325000,5,2130,7
7789,245000,4,2020,8
7790,182000,3,1060,7
7791,440000,2,1230,7
7792,225000,3,2510,8
7793,358000,3,2510,8
7794,580000,5,2720,7
7795,240000,3,1070,7
7796,700000,4,3580,8
7797,325000,4,2230,8
7798,488000,4,2500,7
7799,875000,4,1670,8
7800,615000,4,2150,8
7801,321000,3,2020,7
7802,1035000,3,2230,9
7803,299500,2,740,6
7804,459000,4,2020,7
7805,435000,3,1730,8
7806,222000,3,1370,7
7807,485000,4,1210,7
7808,750000,5,2160,9
7809,266000,3,1550,8
7810,455000,2,1170,7
7811,490000,3,2020,7
7812,280000,3,1740,7
7813,1450000,4,3100,9
7814,291000,4,1590,6
7815,745000,5,2400,8
7816,685900,3,2290,8
7817,160000,3,1610,7
7818,650000,4,2240,8
7819,250000,2,850,6
7820,265000,2,920,7
7821,599000,5,2590,7
7822,199950,3,1340,6
7823,712500,4,2420,8
7824,490000,2,1420,7
7825,511500,4,1360,7
